Repository,File Name,Class,Start Line,End Line,Displacement,Level
requests,models.py,Simple Assignment,81,81,0,A1
requests,models.py,Simple Assignment,646,657,4,A1
requests,models.py,Simple Assignment,89,89,8,A1
requests,models.py,Simple Assignment,91,91,8,A1
requests,models.py,Simple Assignment,93,93,8,A1
requests,models.py,Simple Assignment,99,99,8,A1
requests,models.py,Simple Assignment,151,151,8,A1
requests,models.py,Simple Assignment,152,152,8,A1
requests,models.py,Simple Assignment,153,153,8,A1
requests,models.py,Simple Assignment,201,201,8,A1
requests,models.py,Simple Assignment,273,273,8,A1
requests,models.py,Simple Assignment,274,274,8,A1
requests,models.py,Simple Assignment,275,275,8,A1
requests,models.py,Simple Assignment,276,276,8,A1
requests,models.py,Simple Assignment,277,277,8,A1
requests,models.py,Simple Assignment,279,279,8,A1
requests,models.py,Simple Assignment,283,283,8,A1
requests,models.py,Simple Assignment,284,284,8,A1
requests,models.py,Simple Assignment,285,285,8,A1
requests,models.py,Simple Assignment,286,286,8,A1
requests,models.py,Simple Assignment,287,287,8,A1
requests,models.py,Simple Assignment,288,288,8,A1
requests,models.py,Simple Assignment,289,289,8,A1
requests,models.py,Simple Assignment,290,290,8,A1
requests,models.py,Simple Assignment,291,291,8,A1
requests,models.py,Simple Assignment,298,298,8,A1
requests,models.py,Simple Assignment,337,337,8,A1
requests,models.py,Simple Assignment,339,339,8,A1
requests,models.py,Simple Assignment,341,341,8,A1
requests,models.py,Simple Assignment,344,344,8,A1
requests,models.py,Simple Assignment,346,346,8,A1
requests,models.py,Simple Assignment,348,348,8,A1
requests,models.py,Simple Assignment,350,350,8,A1
requests,models.py,Simple Assignment,384,384,8,A1
requests,models.py,Simple Assignment,385,385,8,A1
requests,models.py,Simple Assignment,386,386,8,A1
requests,models.py,Simple Assignment,387,387,8,A1
requests,models.py,Simple Assignment,388,388,8,A1
requests,models.py,Simple Assignment,389,389,8,A1
requests,models.py,Simple Assignment,390,390,8,A1
requests,models.py,Simple Assignment,391,391,8,A1
requests,models.py,Simple Assignment,396,396,8,A1
requests,models.py,Simple Assignment,423,423,8,A1
requests,models.py,Simple Assignment,460,460,8,A1
requests,models.py,Simple Assignment,474,474,8,A1
requests,models.py,Simple Assignment,481,481,8,A1
requests,models.py,Simple Assignment,482,482,8,A1
requests,models.py,Simple Assignment,487,487,8,A1
requests,models.py,Simple Assignment,502,502,8,A1
requests,models.py,Simple Assignment,503,503,8,A1
requests,models.py,Simple Assignment,518,523,8,A1
requests,models.py,Simple Assignment,571,571,8,A1
requests,models.py,Simple Assignment,627,627,8,A1
requests,models.py,Simple Assignment,636,636,8,A1
requests,models.py,Simple Assignment,660,660,8,A1
requests,models.py,Simple Assignment,661,661,8,A1
requests,models.py,Simple Assignment,662,662,8,A1
requests,models.py,Simple Assignment,665,665,8,A1
requests,models.py,Simple Assignment,670,670,8,A1
requests,models.py,Simple Assignment,675,675,8,A1
requests,models.py,Simple Assignment,678,678,8,A1
requests,models.py,Simple Assignment,681,681,8,A1
requests,models.py,Simple Assignment,686,686,8,A1
requests,models.py,Simple Assignment,689,689,8,A1
requests,models.py,Simple Assignment,692,692,8,A1
requests,models.py,Simple Assignment,700,700,8,A1
requests,models.py,Simple Assignment,704,704,8,A1
requests,models.py,Simple Assignment,843,843,8,A1
requests,models.py,Simple Assignment,845,845,8,A1
requests,models.py,Simple Assignment,847,847,8,A1
requests,models.py,Simple Assignment,864,864,8,A1
requests,models.py,Simple Assignment,902,902,8,A1
requests,models.py,Simple Assignment,921,921,8,A1
requests,models.py,Simple Assignment,922,922,8,A1
requests,models.py,Simple Assignment,982,982,8,A1
requests,models.py,Simple Assignment,984,984,8,A1
requests,models.py,Simple Assignment,998,998,8,A1
requests,models.py,Simple Assignment,1033,1033,8,A1
requests,models.py,Simple Assignment,95,95,12,A1
requests,models.py,Simple Assignment,175,175,12,A1
requests,models.py,Simple Assignment,176,176,12,A1
requests,models.py,Simple Assignment,197,197,12,A1
requests,models.py,Simple Assignment,398,398,12,A1
requests,models.py,Simple Assignment,405,405,12,A1
requests,models.py,Simple Assignment,418,418,12,A1
requests,models.py,Simple Assignment,420,420,12,A1
requests,models.py,Simple Assignment,429,429,12,A1
requests,models.py,Simple Assignment,434,434,12,A1
requests,models.py,Simple Assignment,469,469,12,A1
requests,models.py,Simple Assignment,472,472,12,A1
requests,models.py,Simple Assignment,508,508,12,A1
requests,models.py,Simple Assignment,531,531,12,A1
requests,models.py,Simple Assignment,576,576,12,A1
requests,models.py,Simple Assignment,594,594,12,A1
requests,models.py,Simple Assignment,595,595,12,A1
requests,models.py,Simple Assignment,603,603,12,A1
requests,models.py,Simple Assignment,623,623,12,A1
requests,models.py,Simple Assignment,625,625,12,A1
requests,models.py,Simple Assignment,629,629,12,A1
requests,models.py,Simple Assignment,834,834,12,A1
requests,models.py,Simple Assignment,850,850,12,A1
requests,models.py,Simple Assignment,929,929,12,A1
requests,models.py,Simple Assignment,933,933,12,A1
requests,models.py,Simple Assignment,958,958,12,A1
requests,models.py,Simple Assignment,987,987,12,A1
requests,models.py,Simple Assignment,1009,1009,12,A1
requests,models.py,Simple Assignment,1012,1014,12,A1
requests,models.py,Simple Assignment,157,157,16,A1
requests,models.py,Simple Assignment,185,185,16,A1
requests,models.py,Simple Assignment,186,186,16,A1
requests,models.py,Simple Assignment,189,189,16,A1
requests,models.py,Simple Assignment,453,453,16,A1
requests,models.py,Simple Assignment,477,477,16,A1
requests,models.py,Simple Assignment,479,479,16,A1
requests,models.py,Simple Assignment,492,492,16,A1
requests,models.py,Simple Assignment,493,493,16,A1
requests,models.py,Simple Assignment,511,511,16,A1
requests,models.py,Simple Assignment,516,516,16,A1
requests,models.py,Simple Assignment,527,527,16,A1
requests,models.py,Simple Assignment,550,550,16,A1
requests,models.py,Simple Assignment,552,552,16,A1
requests,models.py,Simple Assignment,556,556,16,A1
requests,models.py,Simple Assignment,569,569,16,A1
requests,models.py,Simple Assignment,580,580,16,A1
requests,models.py,Simple Assignment,587,587,12,A1
requests,models.py,Simple Assignment,600,600,16,A1
requests,models.py,Assigment with sum (total = total + 1),871,871,16,A1
requests,models.py,Simple Assignment,874,874,16,A1
requests,models.py,Simple Assignment,876,876,16,A1
requests,models.py,Simple Assignment,879,879,16,A1
requests,models.py,Simple Assignment,881,881,16,A1
requests,models.py,Simple Assignment,898,898,16,A1
requests,models.py,Simple Assignment,900,900,16,A1
requests,models.py,Simple Assignment,941,941,12,A1
requests,models.py,Simple Assignment,990,990,16,A1
requests,models.py,Simple Assignment,991,991,16,A1
requests,models.py,Simple Assignment,1005,1005,16,A1
requests,models.py,Simple Assignment,1017,1019,12,A1
requests,models.py,Simple Assignment,120,120,12,A1
requests,models.py,Simple Assignment,179,179,20,A1
requests,models.py,Simple Assignment,191,191,16,A1
requests,models.py,Simple Assignment,529,529,16,A1
requests,models.py,Simple Assignment,538,538,20,A1
requests,models.py,Simple Assignment,559,559,20,A1
requests,models.py,Simple Assignment,829,829,20,A1
requests,models.py,Simple Assignment,1007,1007,16,A1
requests,models.py,Simple Assignment,162,162,24,A1
requests,models.py,Simple Assignment,181,181,20,A1
requests,models.py,Simple Assignment,183,183,20,A1
requests,models.py,Simple Assignment,195,195,16,A1
requests,models.py,Simple Assignment,542,542,20,A1
requests,models.py,Simple Assignment,561,561,24,A1
requests,models.py,Simple Assignment,563,563,24,A1
requests,models.py,Simple Assignment,123,123,20,A1
requests,models.py,Simplified incremental Assignment with increase amount,463,463,8,A2
requests,models.py,Simplified incremental Assignment with increase amount,462,462,12,A2
requests,models.py,Simplified incremental Assignment with increase amount,465,465,12,A2
requests,models.py,'raise' exception,147,147,12,B1
requests,models.py,'raise' exception,211,211,12,B1
requests,models.py,'raise' exception,439,442,12,B1
requests,models.py,'raise' exception,445,445,12,B1
requests,models.py,'raise' exception,837,837,12,B1
requests,models.py,'raise' exception,1022,1022,12,B1
requests,models.py,'raise' exception,149,149,12,B1
requests,models.py,'raise' exception,407,407,12,B1
requests,models.py,'raise' exception,436,436,12,B1
requests,models.py,'raise' exception,457,457,12,B1
requests,models.py,'raise' exception,545,547,16,B1
requests,models.py,'raise' exception,839,841,12,B1
requests,models.py,'raise' exception,895,895,16,B1
requests,models.py,'raise' exception,976,976,12,B1
requests,models.py,'raise' exception,455,455,16,B1
requests,models.py,'raise' exception,513,513,16,B1
requests,models.py,'raise' exception,819,819,20,B1
requests,models.py,'raise' exception,821,821,20,B1
requests,models.py,'raise' exception,823,823,20,B1
requests,models.py,'raise' exception,825,825,20,B1
requests,models.py,'raise' exception,969,969,20,B1
requests,models.py,'pass' statement,967,967,20,B1
requests,models.py,Import,8,8,0,A2
requests,models.py,Import,13,13,0,A2
requests,models.py,Import,402,402,8,A2
requests,models.py,From,14,14,0,A2
requests,models.py,From,16,22,0,A2
requests,models.py,From,23,23,0,A2
requests,models.py,From,24,24,0,A2
requests,models.py,From,25,25,0,A2
requests,models.py,Relative From,27,27,0,B1
requests,models.py,Relative From,28,28,0,B1
requests,models.py,Relative From,29,37,0,B1
requests,models.py,Relative From with 'as' extension ,38,38,0,B1
requests,models.py,Relative From,39,39,0,B1
requests,models.py,Relative From,40,40,0,B1
requests,models.py,Relative From,41,48,0,B1
requests,models.py,Relative From with 'as' extension ,49,49,0,B1
requests,models.py,Relative From,50,50,0,B1
requests,models.py,Relative From with 'as' extension ,51,51,0,B1
requests,models.py,Relative From,52,52,0,B1
requests,models.py,Relative From,53,53,0,B1
requests,models.py,Relative From,54,54,0,B1
requests,models.py,Relative From,55,55,0,B1
requests,models.py,Relative From,56,67,0,B1
requests,models.py,Simple If statements,94,95,8,A1
requests,models.py,Simple If statements,100,102,8,A1
requests,models.py,Simple If statements,115,134,8,A1
requests,models.py,Simple If statements,146,149,8,A1
requests,models.py,Simple If statements,210,211,8,A1
requests,models.py,Simple If statements,213,216,8,A1
requests,models.py,Simple If statements,397,398,8,A1
requests,models.py,Simple If statements,417,420,8,A1
requests,models.py,Simple If statements,428,430,8,A1
requests,models.py,Simple If statements,438,442,8,A1
requests,models.py,Simple If statements,444,445,8,A1
requests,models.py,Simple If statements,451,457,8,A1
requests,models.py,Simple If statements,461,462,8,A1
requests,models.py,Simple If statements,464,465,8,A1
requests,models.py,Simple If statements,468,469,8,A1
requests,models.py,Simple If statements,471,472,8,A1
requests,models.py,Simple If statements,475,479,8,A1
requests,models.py,Simple If statements,488,493,8,A1
requests,models.py,Simple If statements,505,516,8,A1
requests,models.py,Simple If statements,525,569,8,A1
requests,models.py,Simple If statements,575,587,8,A1
requests,models.py,Simple If statements,593,595,8,A1
requests,models.py,Simple If statements,597,609,8,A1
requests,models.py,Simple If statements,622,625,8,A1
requests,models.py,Simple If statements,628,629,8,A1
requests,models.py,Simple If statements,715,716,8,A1
requests,models.py,Simple If statements,836,841,8,A1
requests,models.py,Simple If statements,849,850,8,A1
requests,models.py,Simple If statements,885,886,8,A1
requests,models.py,Simple If statements,892,900,8,A1
requests,models.py,Simple If statements,924,925,8,A1
requests,models.py,Simple If statements,928,929,8,A1
requests,models.py,Simple If statements,953,969,8,A1
requests,models.py,Simple If statements,986,991,8,A1
requests,models.py,Simple If statements,999,1009,8,A1
requests,models.py,Simple If statements,1011,1019,8,A1
requests,models.py,Simple If statements,1021,1022,8,A1
requests,models.py,Simple If statements,1030,1031,8,A1
requests,models.py,Simple If statements,1034,1035,8,A1
requests,models.py,Simple If statements,117,134,8,A1
requests,models.py,Simple If statements,148,149,8,A1
requests,models.py,Simple If statements,156,157,12,A1
requests,models.py,Simple If statements,177,186,12,A1
requests,models.py,Simple If statements,188,195,12,A1
requests,models.py,Simple If statements,215,216,8,A1
requests,models.py,Simple If statements,456,457,8,A1
requests,models.py,Simple If statements,476,479,12,A1
requests,models.py,Simple If statements,515,516,12,A1
requests,models.py,Simple If statements,533,542,12,A1
requests,models.py,Simple If statements,544,547,12,A1
requests,models.py,Simple If statements,549,552,12,A1
requests,models.py,Simple If statements,555,563,12,A1
requests,models.py,Simple If statements,568,569,12,A1
requests,models.py,Simple If statements,577,580,12,A1
requests,models.py,Simple If statements,581,587,8,A1
requests,models.py,Simple If statements,598,600,12,A1
requests,models.py,Simple If statements,814,832,12,A1
requests,models.py,Simple If statements,838,841,8,A1
requests,models.py,Simple If statements,870,871,12,A1
requests,models.py,Simple If statements,873,876,12,A1
requests,models.py,Simple If statements,878,881,12,A1
requests,models.py,Simple If statements,894,895,12,A1
requests,models.py,Simple If statements,897,900,12,A1
requests,models.py,Simple If statements,959,969,12,A1
requests,models.py,Simple If statements,1016,1019,8,A1
requests,models.py,Simple If statements,119,134,8,A1
requests,models.py,Simple If statements,159,171,16,A1
requests,models.py,Simple If statements,178,183,16,A1
requests,models.py,Simple If statements,190,195,12,A1
requests,models.py,Simple If statements,558,563,16,A1
requests,models.py,Simple If statements,161,162,20,A1
requests,models.py,Simple If statements,180,183,16,A1
requests,models.py,Simple If statements,192,195,12,A1
requests,models.py,Simple If statements,560,563,20,A1
requests,models.py,Simple If statements,830,831,20,A1
requests,models.py,Simple If statements,122,123,16,A1
requests,models.py,Simple If statements,125,131,20,A1
requests,models.py,For Loop with Tuple as name,155,171,8,A2
requests,models.py,For Loop with Tuple as name,173,199,8,A2
requests,models.py,For Loop with Tuple as name,280,281,8,A2
requests,models.py,Simple For Loop,637,638,8,A1
requests,models.py,For Loop with Tuple as name,721,722,8,A2
requests,models.py,Simple For Loop,866,883,8,A1
requests,models.py,Simple For Loop,158,171,12,A1
